frame_num;sec;nsec;yaw;pitch;roll;north_c;east_c;down_c;north;east;down;vx;vy;vz;gimbal_roll;gimbal_pitch;gps_time_week
1333;1664534824;79806813;3.11843;-0.0561308;0.235535;286.708;-734.006;171.087;279.432;-726.695;41.6766;-6.89459;1.65946;-0.0073009;0.189;-0.6;0
1334;1664534824;179902329;3.11775;-0.0594123;0.230796;285.001;-733.739;171.084;278.743;-726.625;41.6714;-6.88796;1.40295;-0.0453681;0.205;-0.246;0
1335;1664534824;279983242;3.11612;-0.0641211;0.222377;285.001;-733.739;171.084;278.048;-726.557;41.6656;-6.88427;1.11747;-0.00936392;0.166;0.393;0
1336;1664534824;380015801;3.11409;-0.0730879;0.212231;284.149;-733.322;171.085;277.35;-726.54;41.6584;-6.88966;0.858762;-0.00639357;0.262;0.262;0
1337;1664534824;480082016;3.11276;-0.074639;0.197714;284.149;-733.321;171.085;276.654;-726.521;41.6524;-6.89283;0.631124;-0.0161167;0.133;0.515;0
1338;1664534824;580165171;3.11192;-0.0737295;0.182326;282.874;-733.184;171.082;275.947;-726.546;41.6486;-6.89453;0.373896;-0.0206751;0.095;0.556;0
1339;1664534824;680251560;3.11206;-0.0716968;0.165725;282.874;-733.184;171.082;275.244;-726.573;41.6513;-6.90723;0.165391;0.00698232;0.099;0.789;0
1340;1664534824;780294911;3.11132;-0.0709618;0.144102;281.595;-732.907;171.08;274.529;-726.633;41.6535;-6.91421;-0.037092;0.0254785;-0.029;1.095;0
1341;1664534824;880384374;3.11052;-0.0697515;0.12252;281.595;-732.907;171.08;273.822;-726.694;41.6574;-6.92208;-0.190386;0.0165837;-0.078;0.822;0
1342;1664534824;980431888;3.11007;-0.0676965;0.102422;280.329;-732.77;171.077;273.104;-726.769;41.6623;-6.91594;-0.321738;0.0300468;-0.025;0.729;0
1343;1664534825;80554617;3.10963;-0.0670945;0.0806177;280.328;-732.77;171.077;272.395;-726.844;41.6724;-6.92188;-0.420805;0.00720961;-0.209;0.643;0
1344;1664534825;180751709;3.10968;-0.0587032;0.0613479;279.047;-732.482;171.074;271.677;-726.917;41.6762;-6.91612;-0.481979;-0.0102669;-0.243;0.778;0
1345;1664534825;280673152;3.11016;-0.0477939;0.0437097;279.048;-732.482;171.074;270.969;-726.992;41.6711;-6.91196;-0.526045;-0.0306389;-0.23;0.95;0
1346;1664534825;380722237;3.11001;-0.0381783;0.0278328;277.787;-732.349;171.072;270.25;-727.055;41.663;-6.89761;-0.562852;-0.00751333;-0.361;0.951;0
1347;1664534825;480784706;3.10998;-0.0229086;0.0141045;277.787;-732.349;171.072;269.543;-727.125;41.6544;-6.86327;-0.564855;0.00733763;-0.466;1.021;0
1348;1664534825;580869944;3.10957;-0.0132804;0.0062031;276.516;-732.205;171.07;268.819;-727.171;41.6458;-6.82399;-0.557706;0.00163272;-0.41;0.592;0
1349;1664534825;680956943;3.11014;-0.00147355;0.00109878;276.516;-732.205;171.07;268.11;-727.229;41.6409;-6.77659;-0.551957;0.00607438;-0.423;0.531;0
1350;1664534825;781025529;3.11036;0.00484897;-0.00550815;275.238;-732.066;171.066;267.399;-727.264;41.6362;-6.71895;-0.546031;-0.00377623;-0.337;0.617;0
1351;1664534825;881067601;3.11084;0.0128332;-0.011022;275.238;-732.066;171.066;266.708;-727.313;41.6338;-6.66067;-0.53269;0.00132808;-0.308;0.563;0
1352;1664534825;981105926;3.11113;0.0213083;-0.00898046;273.977;-731.783;171.063;266.036;-727.342;41.6304;-6.59006;-0.521888;0.00882479;-0.231;0.408;0
1353;1664534826;81203398;3.1112;0.0298696;-0.00891106;273.976;-731.783;171.063;265.379;-727.384;41.6282;-6.51545;-0.512069;0.0213601;-0.248;0.239;0
1354;1664534826;181297394;3.111;0.035126;-0.00673741;272.695;-731.785;171.06;264.733;-727.412;41.6251;-6.43412;-0.504351;0.0184811;-0.212;-0.06;0
1355;1664534826;281335480;3.11078;0.0410268;-0.00521064;272.695;-731.785;171.06;264.094;-727.453;41.6168;-6.34753;-0.498497;0.0175233;-0.205;-0.056;0
1356;1664534826;381405939;3.11015;0.0549127;-0.00756944;272.698;-731.789;171.06;263.465;-727.484;41.6066;-6.25564;-0.512668;0.000848209;-0.333;-0.06;0
1357;1664534826;481450686;3.11032;0.0802229;-0.0109131;271.431;-731.644;171.057;262.846;-727.526;41.5983;-6.14272;-0.509935;0.0227663;-0.466;0.215;0
1358;1664534826;581542087;3.11024;0.115882;-0.0123146;270.151;-731.355;171.054;262.241;-727.561;41.5972;-5.99743;-0.503316;0.0190749;-0.663;0.042;0
1359;1664534826;681611330;3.1096;0.154086;-0.0162665;270.151;-731.355;171.054;261.652;-727.603;41.5926;-5.8088;-0.487297;0.0196355;-0.7;0.276;0
1360;1664534826;781676891;3.10921;0.194844;-0.016602;270.149;-731.361;171.054;261.101;-727.644;41.5868;-5.57956;-0.476826;0.0287652;-0.955;0.107;0
1361;1664534826;881738000;3.10801;0.237505;-0.0252272;268.882;-731.209;171.052;260.576;-727.689;41.5862;-5.31302;-0.457512;0.0131548;-1.048;0.438;0
1362;1664534826;981785916;3.10713;0.275833;-0.0291441;268.891;-731.212;171.052;260.093;-727.732;41.5853;-5.00446;-0.443446;0.0250295;-1.107;0.157;0
1363;1664534827;81868264;3.10569;0.303241;-0.0364289;267.613;-731.067;171.049;259.634;-727.775;41.582;-4.66672;-0.432427;0.00730455;-1.065;0.207;0
1364;1664534827;181941058;3.10486;0.322495;-0.0381903;267.618;-731.073;171.049;259.219;-727.82;41.5804;-4.30382;-0.40905;0.00149899;-0.719;0.219;0
1365;1664534827;281980262;3.10476;0.328513;-0.0348407;266.351;-731.073;171.046;258.833;-727.865;41.5826;-3.91469;-0.415707;0.0258748;-0.375;0.188;0
1366;1664534827;382045883;3.10576;0.318519;-0.0359943;266.361;-731.075;171.046;258.505;-727.913;41.5888;-3.54854;-0.400197;0.00410358;-0.141;0.369;0
1367;1664534827;482113169;3.106;0.30243;-0.0326112;265.094;-730.931;171.043;258.206;-727.957;41.5941;-3.19182;-0.375088;0.00605394;0.206;0.388;0
1368;1664534827;582262588;3.10629;0.273911;-0.0338098;265.118;-730.938;171.043;257.959;-728.007;41.6047;-2.85779;-0.363079;0.0404049;0.712;0.086;0
1369;1664534827;682243482;3.10733;0.234418;-0.0331147;264.263;-730.938;171.042;257.731;-728.052;41.6136;-2.57391;-0.350194;0.0261205;1.014;-0.209;0
1370;1664534827;782308623;3.10775;0.216076;-0.0319685;264.263;-730.938;171.042;257.545;-728.097;41.6199;-2.32292;-0.323499;0.0486639;0.88;-0.185;0
1371;1664534827;882376197;3.10853;0.183171;-0.0296368;263.022;-730.793;171.038;257.37;-728.136;41.6242;-2.09473;-0.329992;0.025712;0.996;0.114;0
1372;1664534827;982389624;3.10885;0.152071;-0.0341755;263.022;-730.793;171.038;257.222;-728.182;41.6235;-1.90498;-0.31331;0.0253916;0.982;-0.077;0
1373;1664534828;82496245;3.10986;0.113378;-0.0376391;262.206;-730.647;171.037;257.081;-728.223;41.6157;-1.75;-0.304034;0.00883048;1.161;0.046;0
1374;1664534828;182588449;3.11002;0.0918196;-0.0416838;262.206;-730.647;171.037;256.943;-728.268;41.6013;-1.63276;-0.290985;-0.00585909;1.005;0;0
1375;1664534828;282615941;3.10954;0.0598053;-0.0461881;260.956;-730.49;171.034;256.811;-728.305;41.5827;-1.53592;-0.262491;0.005923;0.951;0.228;0
1376;1664534828;382687652;3.0735;0.0324612;-0.0141442;260.956;-730.49;171.034;256.665;-728.343;41.565;-1.47761;-0.251004;0.0100768;1.084;-0.679;0
1377;1664534828;482748573;3.03899;0.00827423;0.0237903;260.13;-730.331;171.032;256.528;-728.376;41.5526;-1.45147;-0.267243;0.0218793;1.026;-0.773;0
1378;1664534828;582790730;3.00423;-0.0132689;0.041253;260.13;-730.331;171.032;256.366;-728.41;41.5394;-1.45752;-0.297485;0.0142988;0.884;-0.54;0
1379;1664534828;682847263;2.9849;-0.0346616;0.0474747;259.281;-730.165;171.03;256.215;-728.446;41.5294;-1.48893;-0.345684;0.0110807;0.798;-0.563;0
1380;1664534828;782938699;2.9571;-0.0522623;0.0365872;259.281;-730.165;171.03;256.022;-728.49;41.5244;-1.54267;-0.388068;0.0338385;0.702;-0.755;0
1381;1664534828;882997218;2.94042;-0.0737678;0.0169507;258.447;-729.842;171.028;255.842;-728.537;41.5277;-1.6157;-0.414021;0.0314516;0.777;-0.083;0
1382;1664534828;983025318;2.90325;-0.0902584;-0.00940679;258.447;-729.842;171.028;255.62;-728.592;41.5315;-1.7014;-0.419156;0.066757;0.809;0.42;0
1383;1664534829;83098934;2.87776;-0.108942;-0.0442311;257.625;-729.371;171.025;255.413;-728.643;41.5383;-1.80187;-0.378617;0.0741315;0.71;0.756;0
1384;1664534829;183156955;2.83158;-0.124707;-0.0839413;257.625;-729.371;171.025;255.16;-728.69;41.5485;-1.9015;-0.2975;0.0730699;0.598;0.681;0
1385;1664534829;283238126;2.80032;-0.139489;-0.124289;256.373;-728.882;171.021;254.925;-728.722;41.5661;-2.00239;-0.1742;0.0600688;0.573;1.091;0
1386;1664534829;383284076;2.74227;-0.161386;-0.160183;256.373;-728.882;171.021;254.646;-728.734;41.578;-2.0974;-0.00513488;0.0442627;0.679;1.521;0
1387;1664534829;483351511;2.69882;-0.184682;-0.196868;255.984;-728.404;171.019;254.387;-728.724;41.5811;-2.18579;0.214526;0.0493849;0.748;1.213;0
1388;1664534829;583423685;2.63411;-0.199352;-0.228853;255.984;-728.404;171.019;254.092;-728.676;41.5882;-2.26193;0.47828;0.0554621;0.59;0.822;0
1389;1664534829;683452184;2.58926;-0.206172;-0.262646;255.599;-727.787;171.019;253.82;-728.604;41.6006;-2.3181;0.765945;0.0260083;0.437;1.067;0
1390;1664534829;783528873;2.53365;-0.209909;-0.286279;255.599;-727.787;171.019;253.531;-728.478;41.6072;-2.3393;1.09326;0.0249627;0.329;0.91;0
1391;1664534829;883587246;2.4812;-0.202978;-0.309364;254.793;-727.026;171.017;253.262;-728.326;41.6098;-2.32859;1.44329;0.0388988;0.002;0.785;0
1392;1664534829;983624807;2.42433;-0.200856;-0.323436;254.793;-727.026;171.017;252.994;-728.11;41.6111;-2.27754;1.78429;0.00458181;-0.006;0.878;0
1393;1664534830;83726198;2.37275;-0.200382;-0.332493;254.413;-726.272;171.018;252.746;-727.872;41.6143;-2.19921;2.15797;0.0425448;-0.118;0.501;0
1394;1664534830;183754942;2.31213;-0.20263;-0.3296;254.413;-726.272;171.018;252.514;-727.567;41.6188;-2.10399;2.5026;0.0433407;-0.166;0.238;0
1395;1664534830;289058753;2.2482;-0.201816;-0.331851;254.017;-725.364;171.018;252.259;-727.181;41.6274;-1.94201;2.9159;0.0247622;-0.192;0.208;0
1396;1664534830;383862604;2.19831;-0.202624;-0.328211;254.04;-725.404;171.018;252.114;-726.865;41.6338;-1.81884;3.18072;0.0229618;-0.204;0.174;0
1397;1664534830;483937807;2.15;-0.198079;-0.327275;253.633;-724.636;171.017;251.941;-726.471;41.6441;-1.65796;3.49297;0.0205692;-0.328;0.151;0
1398;1664534830;584002764;2.10592;-0.195625;-0.317905;253.633;-724.636;171.017;251.808;-726.026;41.6498;-1.47739;3.77845;-0.00468172;-0.421;-0.02;0
1399;1664534830;684023408;2.05732;-0.18977;-0.307267;253.684;-723.885;171.018;251.688;-725.573;41.6543;-1.28609;4.06368;0.0231372;-0.438;-0.054;0
1400;1664534830;784189287;1.99274;-0.184359;-0.289764;253.683;-723.884;171.018;251.606;-725.082;41.6592;-1.09124;4.31495;0.0319502;-0.459;-0.377;0
1401;1664534830;884160590;1.9297;-0.178235;-0.285303;253.308;-722.999;171.017;251.53;-724.586;41.6616;-0.879256;4.54489;0.0425773;-0.455;-0.218;0
1402;1664534830;984195930;1.87775;-0.186767;-0.283197;253.307;-722.999;171.017;251.501;-724.059;41.6674;-0.667351;4.75071;0.0372733;0.059;-0.134;0
1403;1664534831;84282811;1.7775;-0.251437;-0.2601;253.334;-721.961;171.016;251.478;-723.522;41.6896;-0.458611;4.96627;0.0677374;0.653;-0.922;0
1404;1664534831;184354579;1.64863;-0.319203;-0.203766;253.334;-721.961;171.016;251.495;-722.978;41.7108;-0.286978;5.19979;0.0398096;0.882;-1.323;0
1405;1664534831;284357317;1.56941;-0.357468;-0.153982;253.334;-721.962;171.016;251.512;-722.415;41.7182;-0.142585;5.49732;0.0276392;0.847;-2.136;0
1406;1664534831;384443653;1.53404;-0.370095;-0.126889;253.368;-721.956;171.016;251.558;-721.832;41.7285;-0.0173665;5.77479;0.0229059;0.758;-1.627;0
1407;1664534831;484504311;1.53349;-0.377727;-0.121141;253.388;-721.076;171.015;251.6;-721.218;41.7307;0.101094;6.04328;-0.0432656;0.361;-0.825;0
1408;1664534831;584552866;1.54307;-0.388179;-0.124715;253.388;-720.055;171.013;251.656;-720.579;41.7191;0.217495;6.34585;-0.0986763;0.383;-1.13;0
1409;1664534831;684603855;1.55105;-0.38983;-0.12819;253.394;-719.189;171.013;251.709;-719.902;41.6964;0.318439;6.65313;-0.0910034;0.356;-0.693;0
1410;1664534831;784639699;1.5548;-0.385448;-0.127642;253.394;-719.189;171.013;251.768;-719.207;41.6692;0.438186;6.958;-0.0763906;-0.247;0.015;0
1411;1664534831;884906776;1.55716;-0.382043;-0.127127;253.397;-719.183;171.013;251.834;-718.479;41.6414;0.550919;7.23739;-0.0865844;-0.09;0.209;0
1412;1664534831;984758261;1.55689;-0.377087;-0.125513;253.397;-718.309;171.011;251.906;-717.722;41.621;0.666443;7.53412;-0.0434657;-0.347;0.065;0
1413;1664534832;85562203;1.55646;-0.372936;-0.122966;253.397;-718.304;171.011;251.992;-716.93;41.6102;0.791239;7.82509;-0.0179143;-0.319;-0.623;0
1414;1664534832;184856167;1.55671;-0.369944;-0.125266;253.397;-718.312;171.011;252.086;-716.117;41.6115;0.895112;8.11496;-0.0154392;-0.209;-0.3;0
1415;1664534832;284954758;1.55762;-0.367087;-0.128654;253.407;-717.284;171.01;252.193;-715.276;41.6238;0.998111;8.37806;0.0157697;-0.225;0.152;0
1416;1664534832;384976923;1.5543;-0.330406;-0.122594;253.407;-716.263;171.009;252.307;-714.413;41.6425;1.11163;8.62212;0.0636012;-0.695;0.399;0
1417;1664534832;485033731;1.55019;-0.289277;-0.114912;253.4;-716.249;171.009;252.435;-713.522;41.6651;1.19362;8.80245;0.0828522;-1.122;0.26;0
1418;1664534832;585095630;1.54636;-0.24453;-0.0963035;253.4;-715.381;171.008;252.564;-712.626;41.6923;1.26188;8.94558;0.0971635;-0.978;-0.278;0
1419;1664534832;685199088;1.54246;-0.197282;-0.0710649;253.396;-714.187;171.007;252.702;-711.713;41.7232;1.3056;9.02771;0.0914897;-1.234;-0.681;0
1420;1664534832;785187923;1.53982;-0.152324;-0.0430233;253.396;-714.188;171.007;252.834;-710.81;41.7488;1.32086;9.06635;0.0938384;-1.346;-0.748;0
1421;1664534832;885270281;1.53872;-0.120509;-0.0169764;253.402;-714.165;171.007;252.971;-709.898;41.7655;1.32191;9.0815;0.101739;-1.387;-0.394;0
1422;1664534832;985268146;1.53843;-0.0853316;0.00370256;253.402;-713.152;171.006;253.097;-709.012;41.7823;1.28443;9.05229;0.0711684;-1.422;-0.783;0
1423;1664534833;85342791;1.53903;-0.0568513;0.0216331;253.403;-711.971;171.005;253.225;-708.119;41.7953;1.23638;8.99055;0.0501505;-1.102;-1.286;0
1424;1664534833;185395332;1.54026;-0.0302173;0.0359833;253.403;-711.971;171.005;253.331;-707.266;41.8078;1.16227;8.91332;0.0388768;-0.882;-0.647;0
1425;1664534833;285449507;1.54103;-0.0142399;0.0433923;253.402;-710.787;171.003;253.437;-706.402;41.8183;1.07862;8.82026;0.00395944;-0.791;-0.778;0
1426;1664534833;385503297;1.54098;0.000246778;0.0532717;253.402;-710.787;171.003;253.516;-705.583;41.8229;0.982552;8.71356;0.0156927;-0.5;-0.667;0
1427;1664534833;485545049;1.54104;0.00292091;0.0510313;253.398;-709.613;171.001;253.596;-704.751;41.8222;0.887664;8.60067;-0.0109817;-0.397;-0.461;0
1428;1664534833;585605242;1.54075;0.00174146;0.0484367;253.398;-709.613;171.001;253.648;-703.95;41.8215;0.804914;8.49324;-0.0482469;-0.269;-0.21;0
1429;1664534833;685641680;1.54037;0.00379855;0.049192;253.405;-709.603;171.001;253.706;-703.133;41.8171;0.709888;8.37648;-0.078112;-0.1;-0.023;0
1430;1664534833;785704178;1.53996;0.00453555;0.0456624;253.404;-708.437;171;253.738;-702.366;41.8115;0.618098;8.25121;-0.0609896;-0.113;-0.249;0
1431;1664534833;885745962;1.53961;0.0053497;0.0423098;253.399;-708.423;171;253.774;-701.594;41.802;0.532762;8.1354;-0.0657808;-0.045;-0.039;0
1432;1664534833;985794534;1.53989;0.00517219;0.0331072;253.821;-706.968;171;253.789;-700.857;41.7951;0.456742;8.02739;-0.0480175;0.166;0.291;0
1433;1664534834;85841025;1.53972;-0.0117324;0.025763;253.822;-706.955;171;253.81;-700.103;41.7939;0.386703;7.92582;-0.043912;0.244;0.408;0
1434;1664534834;185956019;1.5392;-0.028717;0.0176902;253.822;-705.797;170.998;253.817;-699.373;41.7917;0.333557;7.84232;-0.0658605;0.491;0.375;0
1435;1664534834;285935809;1.53925;-0.0453627;0.00822051;253.819;-705.769;170.998;253.828;-698.629;41.7895;0.285302;7.77291;-0.0852255;0.541;0.709;0
1436;1664534834;386009502;1.53897;-0.0590952;0.0010167;253.819;-703.155;170.995;253.835;-697.897;41.7807;0.243518;7.71356;-0.0978217;0.508;0.484;0
1437;1664534834;486037733;1.53803;-0.106723;-0.00583657;253.819;-703.155;170.995;253.845;-697.155;41.7593;0.214757;7.69008;-0.105508;0.984;0.177;0
1438;1664534834;586383210;1.53865;-0.151994;-0.0117534;253.819;-701.698;170.994;253.853;-696.412;41.7437;0.18725;7.70841;-0.0793453;1.278;0.422;0
1439;1664534834;686135078;1.53792;-0.18381;-0.0178941;253.819;-701.702;170.994;253.861;-695.658;41.7295;0.186576;7.75699;-0.12632;1.172;0.527;0
1440;1664534834;786213990;1.53753;-0.194968;-0.0191494;253.822;-700.366;170.991;253.878;-694.885;41.7088;0.178599;7.82996;-0.118563;0.959;-0.098;0
1441;1664534834;886221058;1.53746;-0.209232;-0.02538;253.822;-700.367;170.991;253.895;-694.103;41.6806;0.186772;7.91991;-0.134362;0.859;-0.012;0
1442;1664534834;986257709;1.53667;-0.225838;-0.0272326;253.82;-699.049;170.99;253.919;-693.307;41.6553;0.189934;7.99346;-0.107409;0.555;0.171;0
1443;1664534835;86326184;1.53612;-0.231596;-0.028266;253.82;-699.049;170.99;253.94;-692.507;41.6354;0.200264;8.09824;-0.102709;0.504;0.183;0
1444;1664534835;186378347;1.5362;-0.230415;-0.0331384;253.818;-697.585;170.988;253.974;-691.662;41.619;0.225571;8.20567;-0.0614209;0.423;0.18;0
1445;1664534835;286421385;1.53681;-0.244622;-0.0263065;253.818;-697.585;170.988;254.005;-690.812;41.6065;0.264823;8.33458;-0.0401542;0.274;0.029;0
1446;1664534835;386516929;1.53627;-0.237972;-0.0210742;253.816;-696.263;170.986;254.044;-689.937;41.5974;0.267829;8.45719;-0.0424042;0.032;0.14;0
1447;1664534835;486534707;1.53532;-0.203271;-0.0232258;253.816;-696.264;170.986;254.076;-689.067;41.6057;0.268152;8.60076;0.0201718;-0.389;0.018;0
1448;1664534835;586561929;1.53484;-0.139778;-0.0194891;253.816;-694.797;170.983;254.111;-688.151;41.6167;0.265324;8.6563;0.0348046;-1.095;0.186;0
1449;1664534835;686628627;1.53496;-0.0592582;-0.0153843;253.816;-694.796;170.983;254.141;-687.246;41.6234;0.258794;8.64277;0.0744967;-1.753;-0.146;0
1450;1664534835;786665422;1.53653;0.0365414;-0.011515;253.815;-693.354;170.981;254.173;-686.334;41.6326;0.244457;8.5307;0.0929426;-2.28;-0.228;0
1451;1664534835;886713071;1.53744;0.14374;-0.00975648;253.815;-693.354;170.981;254.198;-685.459;41.6576;0.213134;8.33431;0.133532;-2.563;-0.142;0
1452;1664534835;986737572;1.53848;0.257552;-0.00881474;253.813;-691.765;170.977;254.213;-684.617;41.6861;0.183342;8.04515;0.132212;-2.961;0.126;0
1453;1664534836;86838400;1.53854;0.359991;-0.0079922;253.813;-691.764;170.977;254.223;-683.821;41.7169;0.149693;7.6558;0.129228;-2.788;-0.015;0
1454;1664534836;186862399;1.53795;0.400712;-0.00694849;253.819;-690.467;170.977;254.226;-683.084;41.7512;0.114883;7.21721;0.0958406;-2.23;0.246;0
1455;1664534836;286884188;1.54393;0.416567;-0.00571882;253.819;-690.467;170.977;254.229;-682.39;41.7894;0.0822891;6.74266;0.0598376;-1.707;-0.131;0
1456;1664534836;386950063;1.54864;0.423196;-0.00455269;253.817;-689.218;170.974;254.229;-681.796;41.8126;0.047774;6.25686;0.00954365;-0.887;0.168;0
1457;1664534836;486992182;1.5521;0.431867;0.00301367;253.817;-689.218;170.974;254.229;-681.24;41.8004;0.0235584;5.78535;-0.0701166;-0.713;0.006;0
1458;1664534836;587030460;1.55408;0.447362;0.0128037;253.812;-688.13;170.971;254.226;-680.784;41.7745;-0.016575;5.27752;-0.103011;-0.541;-0.213;0
1459;1664534836;687080967;1.55684;0.457644;0.0193889;253.812;-688.13;170.971;254.221;-680.348;41.7384;-0.0624899;4.76058;-0.152007;-0.253;-0.382;0
1460;1664534836;787138774;1.55811;0.46528;0.0249544;253.8;-687.502;170.971;254.209;-680.009;41.6899;-0.115584;4.22929;-0.190139;-0.169;-0.335;0
1461;1664534836;889936064;1.56866;0.469809;0.0231774;253.8;-687.489;170.971;254.192;-679.688;41.6356;-0.165587;3.66347;-0.200612;-0.112;-0.396;0
1462;1664534836;987201179;1.57797;0.467843;0.0135968;253.807;-686.886;170.971;254.172;-679.474;41.5882;-0.214941;3.08486;-0.200036;0.114;0.03;0
1463;1664534837;87278802;1.57503;0.454414;-0.00763905;253.807;-686.875;170.971;254.147;-679.288;41.5613;-0.266871;2.49642;-0.13319;0.343;-0.485;0
1464;1664534837;187309077;1.56958;0.433895;-0.0181083;253.803;-686.396;170.97;254.116;-679.195;41.5453;-0.282845;1.93048;-0.0623061;0.593;0.929;0
1465;1664534837;287362723;1.57253;0.412389;-0.020075;253.803;-686.396;170.97;254.085;-679.12;41.5391;-0.270739;1.43597;-0.0942035;0.667;0.432;0
1466;1664534837;387377728;1.57655;0.393726;-0.0191665;253.805;-686.2;170.97;254.06;-679.116;41.5399;-0.277097;0.951715;-0.026554;0.699;0.5;0
1467;1664534837;487438705;1.57974;0.376161;-0.0197253;253.805;-686.2;170.97;254.034;-679.128;41.5551;-0.280701;0.528974;-0.00559483;0.672;0.053;0
1468;1664534837;587479577;1.58137;0.3609;-0.0196144;253.807;-685.984;170.971;254.013;-679.187;41.5706;-0.26406;0.117342;0.0443967;0.72;0.175;0
1469;1664534837;687521410;1.58263;0.348656;-0.0189609;253.807;-685.984;170.971;253.989;-679.268;41.5811;-0.272961;-0.26735;0.0555286;0.627;-0.033;0
1470;1664534837;787567981;1.58283;0.340056;-0.0209507;253.809;-685.845;170.97;253.97;-679.375;41.5895;-0.28758;-0.624757;0.0717466;0.497;0.067;0
1471;1664534837;887617945;1.58276;0.334789;-0.0240777;253.809;-685.845;170.97;253.949;-679.509;41.6012;-0.284993;-0.962984;0.0709078;0.38;0.217;0
1472;1664534837;987622449;1.58241;0.331683;-0.0315696;253.81;-685.548;170.97;253.932;-679.652;41.6117;-0.279145;-1.28723;0.0763756;0.346;0.061;0
1473;1664534838;87728252;1.58152;0.328614;-0.0386497;253.81;-685.548;170.97;253.91;-679.832;41.6155;-0.269397;-1.59451;0.0323627;0.384;0.143;0
1474;1664534838;187755734;1.58091;0.326249;-0.0457106;253.808;-685.554;170.97;253.898;-680.014;41.6174;-0.247995;-1.9055;0.0363639;0.299;0.244;0
1475;1664534838;287799959;1.5803;0.322483;-0.0534074;253.808;-685.554;170.97;253.883;-680.242;41.6176;-0.219981;-2.20538;0.0286605;0.324;0.401;0
1476;1664534838;387838869;1.58134;0.290475;-0.0581451;253.81;-685.415;170.97;253.878;-680.468;41.6159;-0.185407;-2.48073;0.0248042;0.63;0.554;0
1477;1664534838;487923240;1.58321;0.243552;-0.0602715;253.81;-685.415;170.97;253.872;-680.74;41.6108;-0.150517;-2.72158;0.0351838;1.013;0.405;0
1478;1664534838;587915026;1.58476;0.189129;-0.0594914;253.811;-685.127;170.97;253.876;-681;41.6043;-0.112781;-2.89659;0.0285157;1.163;0.445;0
1479;1664534838;687940684;1.58644;0.129028;-0.0582857;253.811;-685.127;170.97;253.879;-681.298;41.6048;-0.0641378;-3.00431;0.0371886;1.357;0.287;0
1480;1664534838;787995345;1.58814;0.0661824;-0.055112;253.807;-684.987;170.97;253.894;-681.574;41.604;-0.0265538;-3.0502;0.0203845;1.651;0.214;0
1481;1664534838;888029582;1.58953;0.00626546;-0.0502461;253.807;-684.987;170.97;253.905;-681.88;41.6001;0.0024423;-3.03743;0.0364136;1.8;0.068;0
1482;1664534838;988070222;1.59019;-0.0497247;-0.0449077;253.806;-684.841;170.97;253.928;-682.138;41.5959;0.0279684;-2.96138;0.0295606;1.88;-0.266;0
1483;1664534839;88111444;1.5906;-0.0986524;-0.0372961;253.806;-684.841;170.97;253.949;-682.404;41.5958;0.0494583;-2.83033;0.0407393;1.661;-0.289;0
1484;1664534839;188167366;1.59052;-0.138894;-0.0280154;253.813;-684.689;170.97;253.975;-682.61;41.5975;0.0588776;-2.66036;0.0268843;1.577;-0.293;0
1485;1664534839;288209073;1.58967;-0.171228;-0.0198194;253.813;-684.689;170.97;253.995;-682.834;41.6004;0.0602314;-2.46369;0.00688371;1.388;-0.269;0
1486;1664534839;388241465;1.58946;-0.197652;-0.0164013;253.815;-684.529;170.97;254.013;-682.984;41.6055;0.046829;-2.22052;0.0329532;1.072;-0.386;0
1487;1664534839;488277090;1.58994;-0.212473;-0.0134299;253.815;-684.529;170.97;254.024;-683.144;41.6123;0.0111924;-1.96963;0.016726;0.851;-0.296;0
1488;1664534839;588325936;1.59035;-0.224067;-0.0133381;253.821;-684.223;170.969;254.032;-683.226;41.6183;-0.0080131;-1.69599;0.0242977;0.706;-0.462;0
1489;1664534839;688367036;1.57717;-0.232462;-0.010282;253.821;-684.223;170.969;254.036;-683.318;41.6295;-0.0238545;-1.41729;0.0309753;0.458;0.033;0
1490;1664534839;788410440;1.51697;-0.240525;0.00029958;254.255;-683.9;170.969;254.032;-683.334;41.6413;-0.0320563;-1.13038;0.0365756;0.266;-0.356;0
1491;1664534839;888436845;1.48092;-0.251199;0.00180816;254.255;-683.9;170.969;254.027;-683.358;41.6481;-0.0465473;-0.83642;0.0340721;0.255;-0.145;0
1492;1664534839;988479321;1.47428;-0.261632;-0.0193054;254.27;-683.869;170.969;254.019;-683.312;41.6552;-0.0438079;-0.542699;0.0104283;0.311;0.056;0
1493;1664534840;88527503;1.47157;-0.260068;-0.0369416;254.27;-683.427;170.97;254.016;-683.276;41.6575;-0.0188641;-0.247292;-0.00396108;0.145;0.369;0
1494;1664534840;188574907;1.44528;-0.260954;-0.0482113;254.27;-683.427;170.97;254.011;-683.18;41.6596;0.0254671;0.0470897;0.00514199;0.105;0.135;0
1495;1664534840;288603263;1.42667;-0.257325;-0.0565612;254.293;-683.115;170.969;254.012;-683.09;41.6604;0.0889258;0.326374;-0.0208515;-0.1;0.401;0
1496;1664534840;388651115;1.38091;-0.253005;-0.0553843;254.293;-683.115;170.969;254.021;-682.953;41.6584;0.161644;0.596592;-0.000293693;-0.28;0.174;0
1497;1664534840;488679823;1.34709;-0.2435;-0.060166;254.728;-682.673;170.97;254.04;-682.816;41.6588;0.236281;0.853885;-0.00166943;-0.354;0.143;0
